report_id,time_spotted,algae_overview_photo,algae_detail_photo,comments,lat,long,place,kommun
b5293d9b-aaaa-4970-9492-0fc6d41eb80f,2022-07-24,https://flow.pilot.operationcentric.comnull,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637943466324293681_Algbl_Luleå_Maria_Enholm.jpg,"Algblomning vid strandkant, grön ",65.4936486,22.0714742,Bottniska Viken,Luleå kommun
c0369af5-c765-40ef-83a2-bfb08c1ba205,2022-07-24,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637943290775991773_220724_ST_Grytnäs_02.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637943290717692645_220724_ST_Grytnäs_01.jpg,"Ytansamlingar på vattnet, grumligt
",58.880680000000005,17.80284,Stockholm,
33c3df8f-7391-48b2-8b9d-aa40ba44ae66,2022-07-24,,,Algblomning,57.20636199705961,16.928901109465716,Stockholm,
46b13168-a5a4-46ae-8711-4eccd17a817e,2022-07-24,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637943297346301964_220724_KA_Byrum_Sandvik_02.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637943296208148318_220724_KA_Byrum_Sandvik_01.jpg,"1 p, på skala 0-5. Korn på ytan. 
",57.2285606953903,16.956538975004758,Stockholm,
3df0fb1c-c37f-4834-98a5-8fc4333dcddf,2022-07-24,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637942497712122859_72FD969E-B781-4B79-BFBF-C90CE799C879.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637942497428340554_8CA33E52-FD28-48B9-BC24-B0B70F619652.jpeg,"Under morgonen kom det in ganska mycket ytansamlingar, som nu har löst upp sig, men vattnet är mycket grumligt med flagor i. Några döda, eller nästan döda, spiggar flyter på ytan.",59.08147345492571,18.385165682844907,Stockholm,
b412bcf0-212f-4ae0-a554-da4352a0ba5b,2022-07-29,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637946781116215665_220729_ST_Utö.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637946780983245209_220729_ST_Utö.jpg,Ytansamlingar,59.007290000000005,18.30604,Stockholm,
4ab41127-7558-4190-b4f6-9bea61d9b8be,2022-07-29,,,Grön. I havet närmast stranden. Vid ytan. ,58.344370900756296,16.809983253479007,Stockholm,
c58891e5-dd8d-4a9a-b087-74e971dd5fef,2022-07-30,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637949331082202536_220730_ST_Borgsundet_02.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637949330810294839_220730_ST_Borgsundet_01.jpg,Det började igår med de karakteristiska stråken i vatttnet och är det grönt också. I år känns dessa algblomningar som en naturkatastrof. Vår vik liknar mer en ankdamm än en badvik. ,59.060065139068755,17.66802001836405,Stockholm,
c00cb054-e2f9-4081-9b66-10685a1eaa70,2022-07-31,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637949333839291196_220731_BL_Byrum_Sandvik_01.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637949332959316200_220731_BL_Byrum_Sandvik_01.jpg,"En svag 1;a.Dvs ett fåtal alger. Alger finns i min omgivning. Fattar inte varför det är en ""halo"" runt Öland N del. ",57.22993120981214,16.959257387177484,Stockholm,
a7a25225-caff-45b9-8200-67962b129afd,2022-07-31,,,"Grön, ligger på ytan, virvlar",59.89748887200305,22.51018896849993,Stockholm,
